,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170
0_1,26.004807247891687,26.004807247891687,176.28173473165052,226.99394265045927,109.01032061231633,254.5471469099585,148.02111335887187,235.00478718528268,684.8103752134601,469.77042265344886,559.62509772168,710.7722912438272,853.0857225390658,296.75284328882174,359.22451196988214,310.0036290110166,424.00265329358496,461.6083296475487,613.603495752754,457.9620617474771,425.6339389663376,469.29015544756527,1062.3461065020194,989.4742290731982,886.8761187448898,791.9338671884162,1189.1767110064004,1106.2889541164188,1033.2469453136555,633.9434123011296,702.0087250170043,478.83426151435737,538.840653625912,426.5422018980068,568.4331535017992,618.1943464639579,520.8476264705447,541.9245796234011,437.79247366760427,965.2721118938431,479.9700511490274,693.8985876913139,870.617166152839,697.4469513877024,650.6636996175521,716.4588264513181,675.1342459096561,1280.5515413289697,1167.338532731615,883.7597241332057,717.0991911862682,758.426825738647,817.4308839284212,782.8111202582651,995.7214720995023,925.0320264725973,1153.8584185245606,922.0342997958373,890.4854013401904,922.5840070150794,1062.4604698528788,1319.4261063053134,1509.3449738214256,1113.0059523650357,1407.2751152493247,1270.3425719072789,1111.4199251408083,1027.5360091013843,998.8970167139354,1186.5964983936199,1192.0516977044242,1143.3661924335527,1174.689852684529,1193.4974863819361,1167.8768128531365,1271.4728664033692,1406.540525544856,1321.2903730823139,1232.3847816327495,1501.1346541866255,1512.8513641465245,1376.0327939406095,1259.571851860782,1274.835773737151,1172.5068230078664,1402.3581033388014,1478.115776926828,1202.0600026620966,1274.7318345440347,1313.840268069144,1633.1102993980535,1632.712543591186,1548.8906514018347,1343.6540663429705,1250.829025086962,1352.2814980617015,1343.1486328772405,1401.777888968149,1482.8985973423808,1328.1514409132717,1531.8767084853794,1553.0055537569722,1828.797760825401,1623.3940525947482,1827.3735934395024,1530.2706459969752,1334.9180686469115,1525.051228647746,1516.712975483496,1336.0715736815898,1532.0898309172344,1517.9430984065245,1577.3193240431692,1648.2321590115878,1813.7938829977347,1738.0696907776742,1521.0221070056805,1425.767600277128,1827.670990632614,1878.7131899254873,1876.0829539228803,1942.068806711029,2036.1390546816788,1939.6606017548534,1517.0000823994703,1890.7676351154312,1609.0746564407757,1880.00059840416,1816.9111838502179,1601.296740145311,1805.2410503863466,1646.009188917243,1917.6087322496214,2039.5178964647503,1621.3966972952671,1671.6896392572396,1683.9436599839082,1682.4898959577736,1795.532859626913,1849.4426863247209,1897.3049965674998,1749.6088848654147,1911.9009519323954,2023.0228001681048,2027.7687861292272,1746.224283991034,1665.903133438436,1733.1001846402303,1781.3439448910476,2017.9234995410504,2014.2358973069663,1985.8384249480118,1817.6023354958586,2014.402951248831,1740.7809310766245,1760.24465629071,1817.7005391427929,1802.8805423543736,1880.6669694552515,2014.618388181742,2015.846286302604,1891.203651117457,1813.4236267348012,1920.7923495266218,2017.7458338452839,2023.3665634283868,2013.9861593367518,1971.7117563173376,1989.111422218474,1897.5250327729539,1952.9969918051588
2_1,101.96200272650592,87.00143676974535,87.00143676974535,317.20852762812035,161.28003596229757,344.8858506810623,195.45395877290386,275.2839443193155,775.813927433634,560.8299653192579,645.4566213154839,801.9109988022361,944.1102954634061,276.34263152832574,348.41964640358617,347.1040910159372,457.6529798876,459.42926550231863,695.8277444885337,519.9242733321844,469.7927734650672,524.7153990498088,1152.8209965124681,1079.5722532558902,976.1358768122396,879.8870666170744,1272.2410345528083,1186.7523962478442,1110.4977487595372,714.8637982161357,787.8193003474845,546.0313635680646,564.1411614126379,451.3659823247649,571.6189727432077,603.838761591205,498.2722649315332,514.3444857291657,481.8352934354228,1038.1749611698406,533.3181508255649,759.4940750262638,939.3568278348755,761.8905761328198,675.744959285676,708.2416607345264,682.1475280318767,1365.7562923157263,1255.8627512590697,951.7301350698107,771.7566002309277,783.5733852039641,813.6929703518398,792.3372072545881,1043.013063197197,994.4678225060879,1179.284210866914,921.9204141356238,902.3055192117579,991.1726640701911,1123.5930090562151,1405.2808438173488,1588.5185708703566,1184.2201020080684,1480.3567982077834,1342.676152316708,1181.9709175779242,1030.1850561913623,1012.5079012037388,1258.4054394351608,1263.2387937361646,1202.2534050689978,1218.7982810949482,1199.2953139239726,1183.0825203678735,1343.2000037224539,1479.1285441096727,1387.6531447015136,1289.038498261398,1574.628924540636,1585.9496366530684,1446.3019221448887,1302.240857138187,1289.004751736781,1185.5885669151842,1466.6537594129024,1545.7261238654148,1205.4962671033038,1280.4367418970762,1368.5073072512255,1707.0724208421857,1706.2837542448794,1558.5641629397232,1402.6814499379393,1289.790002287194,1393.8325760291298,1381.2227372875093,1454.711397494362,1545.3294956092698,1342.78339653125,1598.2025059422226,1621.0497370531232,1903.4214588471991,1691.9770240756818,1901.529713152019,1546.2416531706808,1360.0309739119914,1561.6793044668293,1542.0451517384308,1367.7869899951527,1571.78568831759,1548.931002336773,1627.4668199382745,1707.37525166555,1883.6112258106766,1804.0920846786064,1541.9203124675412,1446.7906724885947,1902.0705165687207,1953.467749925757,1950.4784669408684,2016.9656045654324,2110.5488030367837,2014.3066424951292,1545.008171499426,1908.907082599884,1663.935770995984,1907.5773247761151,1873.2880851593543,1640.3527821782727,1869.8955184715535,1694.3388828684774,1988.0433219625775,2114.40375756382,1665.7461541303344,1710.1968453952895,1726.8153491326163,1735.990279350665,1859.6172321206318,1894.8847590288967,1960.308202808936,1802.3360535704767,1976.0830574649437,2093.911948960605,2100.2293327158345,1784.2438874772697,1701.3704035276974,1783.7023995050295,1833.6652502569818,2087.249925140734,2078.886300402213,2039.7551936445707,1869.4272518608473,2080.042367356973,1775.9282783941474,1802.5366154394756,1855.2450646747454,1852.6624760058157,1931.3806590105432,2078.4061802256074,2078.500240558081,1928.2956853138473,1848.1494122499944,1965.5320526513933,2079.174896443298,2082.4423761535395,2070.6369189213256,2023.9429957387633,2043.3700717197557,1912.7073090256126,2002.877991790813
3_0,112.5,124.84490378065098,291.9884415520587,112.5,139.00089927766655,143.28380927376267,164.60331102380655,236.88235476708687,568.8578469178394,354.63819591239746,456.6051357573631,595.0052520776602,737.1344856944355,361.36442824384363,409.1286472492485,305.1036709054809,414.1427893854968,495.7058099316569,517.2052300586296,401.88959926825675,400.15278332157084,423.6522748670187,948.573270759829,876.5564727956779,775.7778354657988,683.594360714013,1088.6612191127228,1010.2877065470014,942.7689271502323,539.7853740145245,598.1356451508303,412.78838404199314,534.7216565653574,428.77062632601127,591.6555163268572,660.6438147746485,575.364449718611,601.1274823196824,411.75751359264837,882.1701933300626,437.2084743003045,625.3808839419382,794.88379653884,630.7378615558131,643.0935002003986,749.4005938081448,690.4319300264146,1176.2925869017454,1057.3765885435519,809.1299339413912,665.4165988311382,748.1986701404915,843.0665750698458,792.5511024533371,951.0947639431099,847.7359553540241,1137.9522178017844,941.6290405462228,895.4653817987605,846.6470634213526,996.9233922423527,1214.0169891727217,1414.4950512462035,1031.7559062103787,1322.0632549163447,1186.7047863727526,1031.2091204018707,1042.3896824124843,1000.1196178457855,1104.0902363484608,1110.4842412209189,1080.622158758555,1133.0164385391768,1202.7843738592549,1165.3069338161513,1188.7637486060887,1322.084055572867,1246.520858229015,1172.3754731313684,1415.055210937015,1427.3455257925461,1295.189657926591,1219.3158942620244,1272.7545914275854,1172.6483914626754,1330.349672078736,1400.9412014784918,1214.2628422215678,1283.5035060333882,1256.2628108799527,1546.0405072312951,1546.2335690315354,1550.9449538910142,1279.6156649556929,1215.7784543246355,1313.0069497150425,1308.7231372601311,1346.2508124417234,1413.3401041504483,1325.0948079288517,1456.4450727713695,1474.9733048431758,1740.4020368868798,1544.3847480469367,1739.6805022762082,1524.2907367034677,1318.0554806228758,1491.6344223703072,1498.5126792923709,1310.351574959942,1494.4508188629025,1492.1867342929972,1524.9931967061361,1582.9002653357538,1732.5629137205956,1662.5541344569806,1508.65246163588,1413.7521883272188,1739.6129598275588,1790.0500691321458,1787.9606399470879,1853.1085370263663,1947.7880403165022,1851.0778616795135,1495.2381917273246,1880.4856420616456,1549.9784675923727,1857.3497920424145,1755.0516374169736,1564.23184023341,1731.5649713481732,1595.9731357388193,1835.2926878293827,1950.455139191876,1576.9778850700475,1635.09151120052,1641.3275876557975,1625.0785365636948,1722.7031810500612,1802.750745388835,1825.8165981280815,1693.0804026979936,1838.6879153352806,1939.8822773560255,1942.312088723128,1710.0149853144562,1633.4537795725962,1679.600026792093,1725.2925114310326,1937.074921111726,1940.1613979254407,1927.0340552258021,1762.1436519194456,1938.9046521167563,1708.4800993865863,1718.1586800991345,1781.8931645864743,1750.3149002393827,1826.5886920705493,1941.781462987017,1944.6301062155753,1855.7778018933193,1781.4379725379158,1874.8651284825796,1948.2736589093433,1957.2246294178908,1951.285281551624,1915.2935153652038,1929.8213000171804,1891.061937113642,1899.8919048198504
4_0,41.50301193889427,93.5120313114842,198.38472723473447,228.3035260349695,41.50301193889427,233.04613277203293,80.51397394241573,167.5007462669943,671.9616804550689,451.47812793091094,520.5271366605203,694.307208661987,839.241621942096,247.7791355219402,303.50041186133507,242.50051546336968,356.50876567063534,400.9544861951291,568.3946692220117,396.0183076576132,358.66488537351967,404.8487371846428,1036.3795154285904,961.6249268815778,855.8285459132571,757.1476078018077,1144.8451860404532,1058.5993104097508,982.1265193446311,586.968908887004,662.5816930764086,419.7076363374867,471.69958660147245,359.6505248154102,505.38153903758695,560.9817287577199,468.1928021659453,491.604007306694,370.8294756353653,910.3913993442601,414.9343321538964,634.1312955532159,812.8102484590115,637.0749563434432,583.4368003477326,656.401173064156,610.7196574534014,1239.5581874200177,1133.6536067070929,825.4868260608403,652.7989736511539,691.1342127257194,755.5742848985797,717.6228117890345,929.7808881666691,867.693782391,1086.4531743246002,858.9089008736607,824.7196493354575,864.7083323294625,1000.7809450624047,1279.588410388278,1460.1755031502207,1056.9269132726256,1352.6132115279668,1215.1002016294788,1054.8841168583401,963.5468333194812,932.7392454485873,1130.9564536267521,1135.9729310155237,1080.8082623666419,1108.252904349905,1128.633022731481,1101.3911657535664,1215.7913061047936,1351.5074916551516,1262.2553228249822,1169.0485447576589,1446.8007810337954,1458.214833280748,1319.3689779587817,1192.9427899107316,1208.4479715734558,1106.3247714843956,1342.2624557067816,1419.8219958853997,1137.7119582741495,1209.8307732902151,1249.8825944863781,1579.1556288092697,1578.4512979499875,1483.1029970976392,1281.221487487624,1183.7577877251747,1285.5218784602619,1276.0103839702872,1337.3326063474262,1421.9347734688818,1261.6800307526469,1472.8694782634338,1494.9804346545811,1775.3891122793336,1565.7038353405155,1773.5874661262128,1463.571829463795,1267.5064102402007,1457.817032415248,1449.2786136557731,1268.5868121654112,1465.139071897272,1450.4504472749147,1512.1860004642285,1585.9200799535895,1756.9002532870213,1678.9343346301546,1453.840603367508,1358.5906300280449,1774.0801842081435,1825.4146104378588,1822.4918381161547,1888.8908120905242,1982.5681577186697,1886.2763583314083,1449.5000862366308,1823.7769874631053,1545.2541862101523,1812.500068965516,1753.6249599044831,1534.2869679430898,1745.4043944026266,1580.4722395537353,1861.128286819584,1986.335444984054,1555.0962992689551,1604.6328240441799,1617.4215591490056,1618.2720723042835,1735.411334525622,1783.3643766768473,1836.6819267363633,1685.1820376445983,1851.8446209118085,1966.855485286095,1972.7038551186542,1679.1284941897686,1598.6001688977767,1668.1080600488688,1716.8099778368019,1960.7402938686193,1954.425874777552,1921.7935633152692,1752.9399590402404,1955.1016597609446,1673.4630261825328,1693.6488715197138,1750.5680506624128,1737.7003481613278,1815.726438646527,1954.3834066016832,1955.0781314310689,1824.0379656136547,1746.0849062975144,1854.5992828640908,1956.4325953121922,1961.0906404345517,1950.8235440449246,1907.1823457656062,1925.1702522114765,1830.8529433026565,1887.8624155377424
4_5,141.93836690620333,177.93959649274245,319.7068970166268,137.1003282271782,114.50109169785239,114.50109169785239,120.17695286534769,170.62385530751556,553.2924181660183,331.3676206270009,401.87622472597207,574.0544399270857,719.7169582551185,323.80935749295446,359.3167126644682,231.75957369653577,336.66971945810633,434.3299437063947,454.7774180849353,320.0788965239664,319.28435602139984,341.116548997553,914.2934430476903,839.6264050159451,734.2632361762368,636.6101632867637,1030.4186042575125,947.5993351622826,875.6280603087135,475.29411946709376,544.2724501570882,332.99024009721364,457.5723986431,354.88941939708485,523.612929557703,601.0744546227197,524.1016122852515,552.4513553246113,330.7151342167455,810.3348073481726,354.6554666151362,546.9684634419064,719.3959271499943,551.7957049488515,564.3992381284723,684.1933206338688,618.3239442234143,1122.502783960913,1012.8921462821202,733.208360563353,583.5721891934194,668.549549397799,774.0352059176637,717.9529928902031,868.8075160816693,772.989327222569,1056.759433362201,869.7979650470562,819.0509752146078,771.3108971095896,918.144051878571,1161.7798844875908,1350.8806386946258,959.0664731915093,1251.695050721221,1115.3808766515588,957.9992171186781,968.5785977400079,922.4383448231107,1032.104888080664,1038.0118014743377,1001.1775566801325,1050.6105367832554,1126.8941831423215,1086.4577764460062,1116.9362112493266,1251.2819426492176,1171.0365066896932,1092.356397884866,1345.2339945154524,1357.1884541212396,1222.4534755973334,1136.86256865111,1193.8829507116684,1094.4050895349492,1253.8590431144962,1326.5415560773058,1139.2218835679028,1207.3361172432471,1175.788458864944,1476.8623835686249,1476.6937732651277,1472.7452257603825,1200.6225468480925,1133.2239407989932,1230.5293576343474,1226.1690340242653,1265.4384615618415,1336.0435995879775,1245.9608741850604,1381.3321468785123,1400.984832180563,1672.1083995961505,1470.8693007878028,1670.938209509855,1444.4225489793491,1236.6246398968444,1409.082148066606,1416.8494980060514,1228.0914053929373,1411.9399774777962,1409.8859882983447,1443.7266015419955,1504.3884139410275,1660.1796589526086,1587.5517314405852,1427.731242216125,1332.9337943048783,1671.1021811965898,1721.9397492363082,1719.5006542598348,1785.2043300418022,1879.5032588426125,1782.9263865903158,1413.2276886616678,1799.7273404602154,1469.9294200743109,1775.1964680000915,1675.691051476972,1481.7113416586917,1655.8540092653095,1514.4109415875203,1763.4898638778732,1882.634457349594,1494.831930352038,1552.5644914141249,1559.0594921297904,1544.7098433039132,1646.6695175413918,1720.8464486990117,1749.3257272446433,1612.5614716965056,1762.8313872858062,1868.5375297274604,1872.2581285709512,1627.4834868593905,1550.9063479140189,1598.5532521627174,1644.6934364798808,1864.5515546640163,1864.6609611401211,1847.0247697310397,1681.446549849266,1863.9722369177068,1625.9325016740393,1635.8656729695138,1699.3570843115933,1669.1394489376853,1745.6690694401389,1865.8104137344715,1868.0740081699118,1773.2378577055026,1698.892139012951,1792.8961208056646,1871.125997895385,1879.0509572653957,1872.1812145195775,1834.8058480395139,1849.9163494601587,1810.9253159641896,1818.8299810592523
6_4,102.5109750221897,154.52022521340047,233.9113079780454,245.88310230676692,19.50640920313116,229.4177412494509,19.50640920313116,106.50117370245269,665.9508240103019,443.12357192999787,490.4472448694151,684.7368107528614,831.1645444796114,212.53352676695505,258.0978496617126,181.50068870392752,295.52072685346457,348.36833954881723,531.5416258394068,341.8076944716137,298.3362197253294,347.57804878904534,1016.1134287076419,939.8332298870902,831.4063386816341,729.579673510714,1106.7215096852506,1017.3605555554038,937.6451887574532,548.1409490267991,630.9726618483561,368.70109845239136,411.1380546726367,299.4536692044364,449.55589196450313,511.50024437921826,424.31179573516454,450.089435556979,310.50040257622857,862.2763478143188,356.91805782280056,581.5260097364519,761.8874588809032,583.8120416709473,522.7547225994233,603.5316893088548,553.1749271252269,1204.487650414067,1105.7904412681455,774.0623359911009,595.2667469294753,630.3685429968726,700.6143732467955,659.1407285246452,870.3726213524872,817.1575735438056,1025.5547279399573,802.5126167232513,765.570702156241,813.6279862443278,945.682029013981,1245.5579071243537,1416.9701831725324,1007.3959003291606,1304.1895951126126,1166.2283224137545,1004.9002438053242,906.1912049893223,873.1497580598646,1081.7774724960766,1086.35468425372,1024.7743654092837,1048.3112610288988,1070.3235492130405,1041.4377081707767,1166.4872481086109,1302.7234933016293,1209.616674818928,1112.1962506680195,1398.6252178478694,1409.7384509191768,1269.0179273753386,1132.8011740813124,1148.5828224381557,1046.6807058506429,1288.5373490900447,1367.8181531183156,1079.9224509195094,1151.4645022752547,1192.386053256243,1531.2597754790008,1530.260925463367,1423.8105562187689,1225.223449008384,1123.1769673564359,1225.2446694436178,1215.360234662958,1279.3328339411914,1367.3253087689118,1201.7256342443561,1420.1452390512738,1443.1993971728232,1727.909864547338,1514.2134922130367,1725.7486781104599,1403.376820387169,1206.5995607491327,1397.0692538310332,1388.347398888333,1207.5986502145488,1404.6666864420185,1389.4547491732144,1453.4828860361583,1529.9472213118988,1706.0956889928536,1626.0044587884745,1393.164204248731,1297.9208373394736,1726.4276700748283,1778.0164509925098,1774.816187665641,1841.5788063506814,1934.8443089819914,1838.7692894977336,1388.5008102266272,1763.2823086505462,1487.8247544653907,1751.5000713673978,1696.6763097302915,1473.7552374800912,1691.778502050431,1521.3686272563925,1810.680120838576,1938.9787260307937,1495.2526542360658,1544.0539174523667,1557.359463964566,1560.4443277477092,1681.514347247742,1723.7222804152645,1782.2767742413073,1627.1424338391523,1797.9790043268024,1916.6696376788568,1923.5645297207993,1618.510580750092,1537.784282661258,1609.5236873062788,1658.6628650813884,1909.5890919252759,1900.7710277674162,1864.092942961804,1694.6647161016836,1901.9323068921249,1612.6321651263193,1633.512320124951,1689.9137551958088,1678.927187224032,1757.1768550717939,1900.3227357477992,1900.5079584153284,1763.3509293387972,1685.2336633238726,1794.8433079241206,1901.341237127097,1905.0780823892758,1893.9642288068694,1849.0187938471583,1867.5686065041893,1770.670070905362,1829.1201436756417
7_6,165.5067974434887,217.51436734156206,279.3286594676601,278.10519592413226,82.50151513760217,243.2786468229384,43.502873468312416,43.502873468312416,666.6127061495303,444.25949624065436,466.7531467488998,681.5089874682504,828.5073928457126,189.3317194766899,218.43648962570333,118.50105484762572,232.5263425936941,296.81054563475334,499.3981377618463,289.3000172830966,236.6273441510934,290.510757115808,999.6741969261785,922.0349776445577,811.2327039758691,706.5044231991757,1070.434724773071,977.76300809552,894.5258520579492,513.4846638410927,604.0384921509556,320.43174000089317,348.6151172855245,237.504736794869,393.02989708163426,462.6062040223845,383.11421273557573,411.48086225242605,248.76997407243505,815.1027542586272,298.68461627609815,529.7079383962449,711.6069842265463,531.1501670902495,460.0635825622367,550.1240769135632,494.2291978424585,1171.3951084070652,1080.8397198474897,723.1476336129435,537.0702933508798,567.5759861023015,644.5048487016991,598.9494970362693,809.5446250825213,767.2147678453537,962.6237582773448,744.6076147878156,704.5470175935741,763.0416109230217,890.0867935207218,1213.5338891024016,1374.5415599391674,958.2956224464349,1256.0081608015132,1117.6799631379279,955.2761380878306,847.1189408813854,811.5987309009299,1032.9803967162204,1037.0441167086383,967.9950929627691,986.7687165693894,1010.1230123108769,979.4633734857063,1117.442839701432,1254.1341634769383,1156.688592491514,1054.3891596559592,1350.6407738551359,1361.4053400806094,1218.6724334290982,1070.9960317386801,1086.689698119937,985.0362937475959,1234.2983836982046,1315.5084568333266,1020.2884396091137,1091.179407796903,1133.7779765015723,1483.4886248299986,1482.160079073782,1362.490550425947,1168.3717302297243,1060.8112461696473,1163.2602890153175,1152.899171653792,1220.0993811981054,1312.0222940179028,1139.733521486492,1366.9807972316216,1391.097588237432,1680.4804372559652,1462.4016206227343,1677.9202901210772,1341.1228504503233,1143.6601330815024,1334.4738663608216,1325.3876791339205,1144.6591195635494,1342.425603152741,1326.5000942329405,1393.3788070729368,1473.0093346615288,1654.9617820360686,1572.508346559725,1330.432448491843,1235.1973526526035,1678.8062723256664,1730.6497334816193,1727.142871913033,1794.27492319321,1887.0406725876367,1791.2505408233658,1325.5008487360542,1700.7188186175867,1429.2097466782125,1688.5000740302028,1638.5733123665843,1411.4363251666723,1637.468931002967,1460.7800998096873,1759.9001392124499,1891.5793665611814,1433.7804922651167,1481.6728721279876,1495.6177653397942,1501.3495595629954,1626.9008881920251,1662.4748118392652,1727.0560210948572,1567.7890483097526,1743.3641329337943,1866.1405359725725,1874.1964945010436,1556.077922213409,1475.0954206423394,1549.5362209383813,1599.179320776754,1857.9861409601526,1846.3646714557772,1805.0968118081644,1635.0267581908254,1848.0715624672114,1549.9220948163813,1571.6756981005974,1627.4331015436549,1618.7095168682984,1697.2113893089452,1845.459427893228,1845.0697818781814,1700.8270047244664,1622.495146371785,1733.4556527353102,1845.3136589750807,1848.0050054044766,1835.9282393383462,1789.4905699667713,1808.6858488969276,1708.414030614359,1768.92241209161
7_13,227.49340649785876,275.6088714101925,272.75675976957933,378.58717622233326,155.6092863552815,345.02644826157893,127.00885795880538,92.00135868561942,762.368841178599,541.32360931332,545.3028974799236,775.0072580305297,921.8466521065204,92.00135868561942,118.24233590385467,119.01365467878045,209.35914119044335,210.65196414939976,567.236502704119,326.0187878021756,237.6389067471907,312.3127438962426,1081.5531655910402,1002.8744936431477,890.186637733908,783.0276176483177,1126.7565176203775,1028.9218872198219,939.604305013552,577.5216446160265,677.0600047263167,365.895135250525,305.9775318548733,194.54112675730033,317.4291259478248,371.36000053856094,284.34881747600076,311.3185667447414,248.4034017480437,852.212561512678,315.1210085030828,559.2586610862634,742.2790917168555,558.2797237944434,416.82880178797626,466.02494568424123,425.56345002831245,1232.2983607876788,1153.1427708657761,752.0101395593014,544.640477746559,524.3493587294639,566.100035329446,534.6505868321852,799.4706060888043,798.1148100367516,919.6511566893178,670.8772242370433,643.8215979601803,792.3170135747433,903.0704568304734,1275.8727405192103,1418.6142005492543,989.6647159518218,1288.0253297198778,1149.4478022076514,985.353870444522,776.9814991362407,753.5391496133429,1064.6131926667074,1067.3805553784462,976.0779938099209,970.3505809757626,944.0742820350525,923.7971909461513,1147.9944468506806,1285.1724592442836,1176.5356985659212,1057.8323354861109,1382.7672436097118,1392.6569031890087,1245.4237230758051,1051.9877613356537,1030.0525472032969,926.9138309465449,1249.7552760440742,1336.473063701622,951.8383528730076,1025.3249484919402,1133.3213357208097,1515.6903542610542,1513.5802753735925,1301.4496724806534,1175.0294677155973,1036.3644387955426,1142.2505198072795,1126.9025024375444,1216.315851249173,1323.653372299561,1083.7260954687767,1385.2444730082846,1412.3835350215606,1712.9705922753024,1484.274654503,1709.4754312361438,1286.9212291356453,1100.2641728239632,1306.0686237713546,1282.2551423176278,1109.8811873349327,1318.2682769451749,1290.5588905586603,1384.4613573516597,1478.1851203418332,1678.1794451130665,1589.1322317541735,1281.9248222887331,1186.7848372809622,1710.8492774058152,1763.1736301340263,1758.9540215707743,1826.81122451117,1918.220334059672,1823.2899522566343,1285.724406706196,1649.2395975115319,1427.5626956459741,1648.0698559223756,1638.597342241223,1386.2439359650955,1651.3801046397525,1448.8758573459631,1783.833302189417,1923.7043042006221,1416.0647054425162,1455.5989317116168,1475.6280866126126,1497.2679285952797,1639.8564723779944,1645.8229704315104,1737.757534870731,1562.2785443063603,1756.0424966383928,1890.5264478446209,1901.5694176127256,1529.2243949139709,1444.909772269535,1540.8099331195915,1592.9448358307955,1879.4736630237733,1859.5056466706412,1800.7743473295036,1627.9260579031222,1862.937800894061,1519.2222516801155,1550.7105629355854,1599.8422578491918,1608.549424170734,1688.2577557944167,1857.1109956058092,1854.7846910086357,1672.5445435025042,1591.1647463414968,1715.663501389477,1852.9633698484167,1851.7611212032723,1835.8148735643254,1782.6172471958191,1804.88455309474,1653.6796092351142,1758.5531695118007
8_9,569.7214231534566,584.4266421031813,751.7556118846071,353.88204249438826,556.2036497542964,328.5277766034403,553.5182923806584,560.6036924601906,111.5011210705973,111.5011210705973,218.14788561890762,134.39680055715613,277.77058879586224,742.9835126030725,754.1302937821819,576.4342980774131,620.0955571522828,786.8255842307112,292.5790491474056,466.8516895117763,568.4456878189859,513.7046816995149,498.30964269217185,433.30416568503006,350.8881588198724,293.34706407257596,717.7398553793707,672.0509653292672,644.571563133218,319.5817579274512,271.522558915461,430.0401144079468,713.0501384895736,660.8468052430911,833.948739431867,942.9053504991898,900.4079630922863,933.8385834821776,572.489737899292,635.5017702571724,529.9816034543086,522.1517978519273,605.6653366340194,534.7471365047222,780.7166579496046,992.598861575007,890.4428673418638,779.2204437769841,629.3572117645114,622.9273633418265,628.7579025348309,853.4790565678809,1051.9422512666747,957.6703503815913,884.5917137301253,639.5095777234302,1166.8763859124067,1119.4929655875467,1029.6176474789077,646.0499206717698,826.6271831968751,809.0590213328073,1061.0195568414374,775.9410415746804,1022.9137304777955,904.3000055291385,781.0700992868694,1193.7723819891294,1108.0399361033878,834.3934923044402,845.2363574764162,913.7485978101416,1056.5199950781812,1320.4024007854575,1242.562875672696,911.1083909173485,1026.8312909139456,1005.3151247245811,1009.0859725513976,1106.888657453856,1121.5438020871052,1020.021813492241,1140.5141384480949,1342.9581155047242,1259.3389138750538,1096.9952142101624,1138.0705162686538,1341.4762390739538,1393.1979399927347,1096.935048213886,1227.7061944944319,1230.8324418863845,1619.3006206384287,1088.1812808535167,1159.4966580374435,1230.5472359889318,1247.2138950476779,1189.4614327501333,1186.7301715217322,1387.7487164468932,1199.2141176620628,1204.170461355036,1409.7682433648447,1265.7600483503973,1412.466813769442,1563.1994434492356,1327.6191095340562,1421.7807496235134,1490.6839034483467,1284.8394841379993,1406.585404445816,1454.086139126565,1371.4395721284989,1367.3669953600606,1436.5822287638116,1396.0589170948338,1523.4344423046236,1435.739704821177,1410.6347861867011,1456.917465061079,1457.4795024287648,1517.1415556895145,1612.7915240352672,1516.9569868654812,1473.241494121042,1886.2827200608078,1364.639329639887,1814.311577430955,1548.1474412987932,1474.8208365764297,1471.263572579706,1448.8245235362356,1531.2963462373964,1612.0510227657187,1455.3537370687582,1543.9677781611895,1524.2252130180764,1443.6912758619828,1466.6603219559736,1660.9841961921252,1572.5649430150731,1512.6131362645242,1577.0917855343741,1629.509281961904,1621.0399439865755,1616.9732527163212,1559.859769338257,1513.1901731110997,1545.5990747926837,1637.4530527621243,1671.7477381471165,1727.8195797015383,1583.5966973948891,1663.9869290352012,1631.9155921799386,1599.7613884576663,1687.4177016968856,1585.0244477609801,1651.6817187339695,1678.9891303995985,1689.1537822235132,1759.950141339237,1702.9922195946756,1733.6690860715028,1700.620033987604,1724.3539369862558,1734.0018742781106,1726.9986971622184,1728.3664252698268,1911.549763935012,1726.6599259842685
